"TTWA11NM","lsoa01","weight"
"Edinburgh","S01002192",1
"Edinburgh","S01002193",1
"Edinburgh","S01002194",1
"Edinburgh","S01002195",1
"Edinburgh","S01002196",1
"Edinburgh","S01002197",1
"Edinburgh","S01002198",1
"Edinburgh","S01002199",1
"Edinburgh","S01002200",1
"Edinburgh","S01002201",1
"Edinburgh","S01002202",1
"Edinburgh","S01002203",1
"Edinburgh","S01002204",1
"Edinburgh","S01002205",1
"Edinburgh","S01002206",1
"Edinburgh","S01002207",1
"Edinburgh","S01002208",1
"Edinburgh","S01002209",1
"Edinburgh","S01002210",1
"Edinburgh","S01002211",1
"Edinburgh","S01002212",1
"Edinburgh","S01002213",1
"Edinburgh","S01002214",1
"Edinburgh","S01002215",1
"Edinburgh","S01002216",1
"Edinburgh","S01002217",1
"Edinburgh","S01002218",1
"Edinburgh","S01002219",1
"Edinburgh","S01002220",1
"Edinburgh","S01002221",1
"Edinburgh","S01002222",1
"Edinburgh","S01002223",1
"Edinburgh","S01002224",1
"Edinburgh","S01002225",1
"Edinburgh","S01002226",1
"Edinburgh","S01002227",1
"Edinburgh","S01002228",1
"Edinburgh","S01002229",1
"Edinburgh","S01002230",1
"Edinburgh","S01002231",1
"Edinburgh","S01002232",1
"Edinburgh","S01002233",1
"Edinburgh","S01002234",1
"Edinburgh","S01002235",1
"Edinburgh","S01002236",1
"Edinburgh","S01002237",1
"Edinburgh","S01002238",1
"Edinburgh","S01002239",1
"Edinburgh","S01002240",1
"Edinburgh","S01002241",1
"Edinburgh","S01002242",1
"Edinburgh","S01002243",1
"Edinburgh","S01002244",1
"Edinburgh","S01002245",1
"Edinburgh","S01002246",1
"Edinburgh","S01002247",1
"Edinburgh","S01002248",1
"Edinburgh","S01002249",1
"Edinburgh","S01002250",1
"Edinburgh","S01002251",1
"Edinburgh","S01002252",1
"Edinburgh","S01002253",1
"Edinburgh","S01002254",1
"Edinburgh","S01002255",1
"Edinburgh","S01002256",1
"Edinburgh","S01002257",1
"Edinburgh","S01002258",1
"Edinburgh","S01002259",1
"Edinburgh","S01002260",1
"Edinburgh","S01002261",1
"Edinburgh","S01002262",1
"Edinburgh","S01002263",1
"Edinburgh","S01002264",1
"Edinburgh","S01002265",1
"Edinburgh","S01002266",1
"Edinburgh","S01002267",1
"Edinburgh","S01002268",1
"Edinburgh","S01002269",1
"Edinburgh","S01002270",1
"Edinburgh","S01002271",1
"Edinburgh","S01002272",1
"Edinburgh","S01002273",1
"Edinburgh","S01002274",1
"Edinburgh","S01002275",1
"Edinburgh","S01002276",1
"Edinburgh","S01002277",1
"Edinburgh","S01002278",1
"Edinburgh","S01002279",1
"Edinburgh","S01002280",1
"Edinburgh","S01002281",1
"Edinburgh","S01002282",1
"Edinburgh","S01002283",1
"Edinburgh","S01002284",1
"Edinburgh","S01002285",1
"Edinburgh","S01002286",1
"Edinburgh","S01002287",1
"Edinburgh","S01002288",1
"Edinburgh","S01002289",1
"Edinburgh","S01002290",1
"Edinburgh","S01002291",1
"Edinburgh","S01002292",1
"Edinburgh","S01002293",1
"Edinburgh","S01002294",1
"Edinburgh","S01002295",1
"Edinburgh","S01002296",1
"Edinburgh","S01002297",1
"Edinburgh","S01002298",1
"Edinburgh","S01002299",1
"Edinburgh","S01002300",1
"Edinburgh","S01002301",1
"Edinburgh","S01002302",1
"Edinburgh","S01002303",1
"Edinburgh","S01002304",1
"Edinburgh","S01002305",1
"Edinburgh","S01002306",1
"Edinburgh","S01002307",1
"Edinburgh","S01002308",1
"Edinburgh","S01002309",1
"Edinburgh","S01002310",1
"Edinburgh","S01002311",1
"Edinburgh","S01002312",1
"Edinburgh","S01002313",1
"Edinburgh","S01002314",1
"Edinburgh","S01002315",1
"Edinburgh","S01002316",1
"Edinburgh","S01002317",1
"Edinburgh","S01002318",1
"Edinburgh","S01002319",1
"Edinburgh","S01002320",1
"Edinburgh","S01002321",1
"Edinburgh","S01002322",1
"Edinburgh","S01002323",1
"Edinburgh","S01002324",1
"Edinburgh","S01002325",1
"Edinburgh","S01002326",1
"Edinburgh","S01002327",1
"Edinburgh","S01002328",1
"Edinburgh","S01002329",1
"Edinburgh","S01002330",1
"Edinburgh","S01002331",1
"Edinburgh","S01002332",1
"Edinburgh","S01002333",1
"Edinburgh","S01002334",1
"Edinburgh","S01002335",1
"Edinburgh","S01002336",1
"Edinburgh","S01002337",1
"Edinburgh","S01002338",1
"Edinburgh","S01004121",1
"Edinburgh","S01004122",1
"Edinburgh","S01004123",1
"Edinburgh","S01004124",1
"Edinburgh","S01004125",1
"Edinburgh","S01004126",1
"Edinburgh","S01004127",1
"Edinburgh","S01004128",1
"Edinburgh","S01004129",1
"Edinburgh","S01004130",1
"Edinburgh","S01004131",1
"Edinburgh","S01004132",1
"Edinburgh","S01004133",1
"Edinburgh","S01004134",1
"Edinburgh","S01004135",1
"Edinburgh","S01004136",1
"Edinburgh","S01004137",1
"Edinburgh","S01004138",1
"Edinburgh","S01004139",1
"Edinburgh","S01004140",1
"Edinburgh","S01004141",1
"Edinburgh","S01004142",1
"Edinburgh","S01004143",1
"Edinburgh","S01004144",1
"Edinburgh","S01004145",1
"Edinburgh","S01004146",1
"Edinburgh","S01004147",1
"Edinburgh","S01004148",1
"Edinburgh","S01004149",1
"Edinburgh","S01004150",1
"Edinburgh","S01004151",1
"Edinburgh","S01004152",1
"Edinburgh","S01004153",1
"Edinburgh","S01004154",1
"Edinburgh","S01004155",1
"Edinburgh","S01004156",1
"Edinburgh","S01004157",1
"Edinburgh","S01004158",1
"Edinburgh","S01004159",1
"Edinburgh","S01004160",1
"Edinburgh","S01004161",1
"Edinburgh","S01004162",1
"Edinburgh","S01004163",1
"Edinburgh","S01004164",1
"Edinburgh","S01004165",1
"Edinburgh","S01004166",1
"Edinburgh","S01004167",1
"Edinburgh","S01004168",1
"Edinburgh","S01004169",1
"Edinburgh","S01004170",1
"Edinburgh","S01004171",1
"Edinburgh","S01004172",1
"Edinburgh","S01004173",1
"Edinburgh","S01004174",1
"Edinburgh","S01004175",1
"Edinburgh","S01004176",1
"Edinburgh","S01004177",1
"Edinburgh","S01004178",1
"Edinburgh","S01004179",1
"Edinburgh","S01004180",1
"Edinburgh","S01004181",1
"Edinburgh","S01004182",1
"Edinburgh","S01004183",1
"Edinburgh","S01004184",1
"Edinburgh","S01004185",1
"Edinburgh","S01004186",1
"Edinburgh","S01004187",1
"Edinburgh","S01004188",1
"Edinburgh","S01004189",1
"Edinburgh","S01004190",1
"Edinburgh","S01004191",1
"Edinburgh","S01004192",1
"Edinburgh","S01004193",1
"Edinburgh","S01004194",1
"Edinburgh","S01004195",1
"Edinburgh","S01004196",1
"Edinburgh","S01004197",1
"Edinburgh","S01004198",1
"Edinburgh","S01004199",1
"Edinburgh","S01004200",1
"Edinburgh","S01004201",1
"Edinburgh","S01004202",1
"Edinburgh","S01004203",1
"Edinburgh","S01004204",1
"Edinburgh","S01004205",1
"Edinburgh","S01004206",1
"Edinburgh","S01004207",1
"Edinburgh","S01004208",1
"Edinburgh","S01004209",1
"Edinburgh","S01004210",1
"Edinburgh","S01004211",1
"Edinburgh","S01004212",1
"Edinburgh","S01004213",1
"Edinburgh","S01004214",1
"Edinburgh","S01004215",1
"Edinburgh","S01004216",1
"Edinburgh","S01004217",1
"Edinburgh","S01004218",1
"Edinburgh","S01004219",1
"Edinburgh","S01004220",1
"Edinburgh","S01004221",1
"Edinburgh","S01004222",1
"Edinburgh","S01004223",1
"Edinburgh","S01004224",1
"Edinburgh","S01004225",1
"Edinburgh","S01004226",1
"Edinburgh","S01004227",1
"Edinburgh","S01004228",1
"Edinburgh","S01004229",1
"Edinburgh","S01004230",1
"Edinburgh","S01004231",1
"Edinburgh","S01004232",1
"Edinburgh","S01005468",0.72
"Edinburgh","S01005470",1
"Edinburgh","S01005471",1
"Edinburgh","S01005476",1
"Edinburgh","S01005740",1
"Elgin","S01000456",1
"Elgin","S01000457",1
"Elgin","S01000459",1
"Elgin","S01000460",1
"Elgin","S01000461",1
"Elgin","S01000462",1
"Elgin","S01000464",1
"Elgin","S01004233",1
"Elgin","S01004234",1
"Elgin","S01004235",1
"Elgin","S01004236",1
"Elgin","S01004237",1
"Elgin","S01004238",1
"Elgin","S01004239",1
"Elgin","S01004240",1
"Elgin","S01004241",1
"Elgin","S01004242",1
"Elgin","S01004243",1
"Elgin","S01004244",1
"Elgin","S01004245",1
"Elgin","S01004246",1
"Elgin","S01004247",1
"Elgin","S01004248",1
"Elgin","S01004249",1
"Elgin","S01004250",1
"Elgin","S01004251",1
"Elgin","S01004252",1
"Elgin","S01004253",1
"Elgin","S01004254",1
"Elgin","S01004255",1
"Elgin","S01004256",1
"Elgin","S01004257",1
"Elgin","S01004258",1
"Elgin","S01004259",1
"Elgin","S01004260",1
"Elgin","S01004261",1
"Elgin","S01004262",1
"Elgin","S01004263",1
"Elgin","S01004264",1
"Elgin","S01004265",1
"Elgin","S01004266",1
"Elgin","S01004267",1
"Elgin","S01004268",1
"Elgin","S01004269",1
"Elgin","S01004270",1
"Elgin","S01004271",1
"Elgin","S01004272",1
"Elgin","S01004273",1
"Elgin","S01004274",1
"Elgin","S01004275",1
"Elgin","S01004276",1
"Elgin","S01004277",1
"Elgin","S01004278",1
"Elgin","S01004279",1
"Elgin","S01004280",1
"Elgin","S01004281",1
"Elgin","S01004282",1
"Elgin","S01004283",1
"Elgin","S01004284",1
"Elgin","S01004285",1
"Elgin","S01004286",1
"Elgin","S01004287",1
"Elgin","S01004288",1
"Elgin","S01004289",1
"Elgin","S01004290",1
"Elgin","S01004291",1
"Elgin","S01004292",1
"Elgin","S01004293",1
"Elgin","S01004294",1
"Elgin","S01004295",1
"Elgin","S01004296",1
"Elgin","S01004297",1
"Elgin","S01004298",1
"Elgin","S01004299",1
"Elgin","S01004300",1
"Elgin","S01004301",1
"Elgin","S01004302",1
"Elgin","S01004303",1
"Elgin","S01004304",1
"Elgin","S01004305",1
"Elgin","S01004306",1
"Elgin","S01004307",1
"Elgin","S01004308",1
"Elgin","S01004309",1
"Elgin","S01004310",1
"Elgin","S01004311",1
"Elgin","S01004312",1
"Elgin","S01004313",1
"Elgin","S01004314",1
"Elgin","S01004315",1
"Elgin","S01004316",1
"Elgin","S01004317",1
"Elgin","S01004318",1
"Elgin","S01004319",1
"Elgin","S01004320",1
"Elgin","S01004321",1
"Elgin","S01004322",1
"Elgin","S01004323",1
"Elgin","S01004324",1
"Elgin","S01004325",1
"Elgin","S01004326",1
"Elgin","S01004327",1
"Elgin","S01004328",1
"Elgin","S01004329",1
"Elgin","S01004330",1
"Elgin","S01004331",1
"Elgin","S01004332",1
"Elgin","S01004333",1
"Elgin","S01004334",1
"Elgin","S01004335",1
"Elgin","S01004336",1
"Elgin","S01004337",1
"Elgin","S01004338",1
"Elgin","S01004339",1
"Elgin","S01004340",1
"Elgin","S01004341",1
"Elgin","S01004342",1
"Elgin","S01004343",1
"Elgin","S01004344",1
"Elgin","S01004345",1
"Elgin","S01004346",1
"Elgin","S01004347",1
"Elgin","S01004348",1
"Falkirk and Stirling","S01000833",1
"Falkirk and Stirling","S01000834",1
"Falkirk and Stirling","S01000835",1
"Falkirk and Stirling","S01000836",1
"Falkirk and Stirling","S01000837",1
"Falkirk and Stirling","S01000838",1
"Falkirk and Stirling","S01000839",1
"Falkirk and Stirling","S01000840",1
"Falkirk and Stirling","S01000841",1
"Falkirk and Stirling","S01000842",1
"Falkirk and Stirling","S01000843",1
"Falkirk and Stirling","S01000844",1
"Falkirk and Stirling","S01000845",1
"Falkirk and Stirling","S01000846",1
"Falkirk and Stirling","S01000847",1
"Falkirk and Stirling","S01000848",1
"Falkirk and Stirling","S01000849",1
"Falkirk and Stirling","S01000850",1
"Falkirk and Stirling","S01000851",1
"Falkirk and Stirling","S01000852",1
"Falkirk and Stirling","S01000853",1
"Falkirk and Stirling","S01000854",1
"Falkirk and Stirling","S01000855",1
"Falkirk and Stirling","S01000856",1
"Falkirk and Stirling","S01000857",1
"Falkirk and Stirling","S01000858",1
"Falkirk and Stirling","S01000859",1
"Falkirk and Stirling","S01000860",1
"Falkirk and Stirling","S01000861",1
"Falkirk and Stirling","S01000862",1
"Falkirk and Stirling","S01000863",1
"Falkirk and Stirling","S01000864",1
"Falkirk and Stirling","S01000865",1
"Falkirk and Stirling","S01000866",1
"Falkirk and Stirling","S01000867",1
"Falkirk and Stirling","S01000868",1
"Falkirk and Stirling","S01000869",1
"Falkirk and Stirling","S01000870",1
"Falkirk and Stirling","S01000871",1
"Falkirk and Stirling","S01000872",1
"Falkirk and Stirling","S01000873",1
"Falkirk and Stirling","S01000874",1
"Falkirk and Stirling","S01000875",1
"Falkirk and Stirling","S01000876",1
"Falkirk and Stirling","S01000877",1
"Falkirk and Stirling","S01000878",1
"Falkirk and Stirling","S01000879",1
"Falkirk and Stirling","S01000880",1
"Falkirk and Stirling","S01000881",1
"Falkirk and Stirling","S01000882",1
"Falkirk and Stirling","S01000883",1
"Falkirk and Stirling","S01000884",1
"Falkirk and Stirling","S01000885",1
"Falkirk and Stirling","S01000886",1
"Falkirk and Stirling","S01000887",1
"Falkirk and Stirling","S01000888",1
"Falkirk and Stirling","S01000889",1
"Falkirk and Stirling","S01000890",1
"Falkirk and Stirling","S01000891",1
"Falkirk and Stirling","S01000892",1
"Falkirk and Stirling","S01000893",1
"Falkirk and Stirling","S01000894",1
"Falkirk and Stirling","S01000895",1
"Falkirk and Stirling","S01000896",1
"Falkirk and Stirling","S01002375",1
"Falkirk and Stirling","S01002376",0.02
"Falkirk and Stirling","S01002377",1
"Falkirk and Stirling","S01002378",1
"Falkirk and Stirling","S01002379",0.98
"Falkirk and Stirling","S01002380",1
"Falkirk and Stirling","S01002381",1
"Falkirk and Stirling","S01002382",1
"Falkirk and Stirling","S01002383",1
"Falkirk and Stirling","S01002384",1
"Falkirk and Stirling","S01002385",1
"Falkirk and Stirling","S01002386",1
"Falkirk and Stirling","S01002387",1
"Falkirk and Stirling","S01002388",1
"Falkirk and Stirling","S01002389",1
"Falkirk and Stirling","S01002390",1
"Falkirk and Stirling","S01002391",1
"Falkirk and Stirling","S01002392",1
"Falkirk and Stirling","S01002393",1
"Falkirk and Stirling","S01002394",1
"Falkirk and Stirling","S01002395",1
"Falkirk and Stirling","S01002396",1
"Falkirk and Stirling","S01002397",1
"Falkirk and Stirling","S01002398",1
"Falkirk and Stirling","S01002399",1
"Falkirk and Stirling","S01002400",1
"Falkirk and Stirling","S01002401",1
"Falkirk and Stirling","S01002402",1
"Falkirk and Stirling","S01002403",1
"Falkirk and Stirling","S01002404",1
"Falkirk and Stirling","S01002405",1
"Falkirk and Stirling","S01002406",1
"Falkirk and Stirling","S01002407",1
"Falkirk and Stirling","S01002408",1
"Falkirk and Stirling","S01002409",1
"Falkirk and Stirling","S01002410",1
"Falkirk and Stirling","S01002411",1
"Falkirk and Stirling","S01002413",1
"Falkirk and Stirling","S01002414",1
"Falkirk and Stirling","S01002415",1
"Falkirk and Stirling","S01002416",1
"Falkirk and Stirling","S01002417",1
"Falkirk and Stirling","S01002418",1
"Falkirk and Stirling","S01002419",1
"Falkirk and Stirling","S01002420",1
"Falkirk and Stirling","S01002422",1
"Falkirk and Stirling","S01002423",1
"Falkirk and Stirling","S01002424",1
"Falkirk and Stirling","S01002425",1
"Falkirk and Stirling","S01002426",1
"Falkirk and Stirling","S01002427",1
"Falkirk and Stirling","S01002428",0.09
"Falkirk and Stirling","S01002429",1
"Falkirk and Stirling","S01002430",1
"Falkirk and Stirling","S01002431",1
"Falkirk and Stirling","S01002433",1
"Falkirk and Stirling","S01002434",1
"Falkirk and Stirling","S01002435",1
"Falkirk and Stirling","S01002436",1
"Falkirk and Stirling","S01002437",1
"Falkirk and Stirling","S01002438",1
"Falkirk and Stirling","S01002439",1
"Falkirk and Stirling","S01002440",1
"Falkirk and Stirling","S01002441",1
"Falkirk and Stirling","S01002442",1
"Falkirk and Stirling","S01002443",1
"Falkirk and Stirling","S01002444",1
"Falkirk and Stirling","S01002445",1
"Falkirk and Stirling","S01002446",1
"Falkirk and Stirling","S01002447",1
"Falkirk and Stirling","S01002448",1
"Falkirk and Stirling","S01002449",1
"Falkirk and Stirling","S01002450",1
"Falkirk and Stirling","S01002452",1
"Falkirk and Stirling","S01002454",1
"Falkirk and Stirling","S01002456",1
"Falkirk and Stirling","S01002457",1
"Falkirk and Stirling","S01002458",1
"Falkirk and Stirling","S01002459",1
"Falkirk and Stirling","S01002460",1
"Falkirk and Stirling","S01002462",1
"Falkirk and Stirling","S01002463",1
"Falkirk and Stirling","S01002464",1
"Falkirk and Stirling","S01002465",1
"Falkirk and Stirling","S01002467",1
"Falkirk and Stirling","S01002468",1
"Falkirk and Stirling","S01002470",1
"Falkirk and Stirling","S01002471",1
"Falkirk and Stirling","S01002472",1
"Falkirk and Stirling","S01002473",1
"Falkirk and Stirling","S01002474",1
"Falkirk and Stirling","S01002475",1
"Falkirk and Stirling","S01002476",1
"Falkirk and Stirling","S01002478",1
"Falkirk and Stirling","S01002479",1
"Falkirk and Stirling","S01002480",1
"Falkirk and Stirling","S01002481",1
"Falkirk and Stirling","S01002482",1
"Falkirk and Stirling","S01002483",1
"Falkirk and Stirling","S01002487",1
"Falkirk and Stirling","S01002488",1
"Falkirk and Stirling","S01002489",1
"Falkirk and Stirling","S01002490",1
"Falkirk and Stirling","S01002493",1
"Falkirk and Stirling","S01002494",1
"Falkirk and Stirling","S01002495",1
"Falkirk and Stirling","S01002496",1
"Falkirk and Stirling","S01002497",1
"Falkirk and Stirling","S01002498",1
"Falkirk and Stirling","S01002499",1
"Falkirk and Stirling","S01002500",1
"Falkirk and Stirling","S01002504",1
"Falkirk and Stirling","S01002506",1
"Falkirk and Stirling","S01002507",1
"Falkirk and Stirling","S01002508",1
"Falkirk and Stirling","S01002510",1
"Falkirk and Stirling","S01002511",1
"Falkirk and Stirling","S01002513",1
"Falkirk and Stirling","S01002514",1
"Falkirk and Stirling","S01002515",1
"Falkirk and Stirling","S01002516",1
"Falkirk and Stirling","S01002517",1
"Falkirk and Stirling","S01002518",1
"Falkirk and Stirling","S01002519",1
"Falkirk and Stirling","S01002520",1
"Falkirk and Stirling","S01002521",1
"Falkirk and Stirling","S01002522",1
"Falkirk and Stirling","S01002523",1
"Falkirk and Stirling","S01002524",1
"Falkirk and Stirling","S01002525",1
"Falkirk and Stirling","S01002526",1
"Falkirk and Stirling","S01002527",1
"Falkirk and Stirling","S01002528",1
"Falkirk and Stirling","S01002529",1
"Falkirk and Stirling","S01002530",1
"Falkirk and Stirling","S01002531",1
"Falkirk and Stirling","S01002532",1
"Falkirk and Stirling","S01002533",1
"Falkirk and Stirling","S01002534",1
"Falkirk and Stirling","S01002535",1
"Falkirk and Stirling","S01002536",1
"Falkirk and Stirling","S01002537",1
"Falkirk and Stirling","S01002538",1
"Falkirk and Stirling","S01002539",1
"Falkirk and Stirling","S01002540",1
"Falkirk and Stirling","S01002541",1
"Falkirk and Stirling","S01002542",1
"Falkirk and Stirling","S01002543",1
"Falkirk and Stirling","S01002544",1
"Falkirk and Stirling","S01002545",1
"Falkirk and Stirling","S01002546",1
"Falkirk and Stirling","S01002547",1
"Falkirk and Stirling","S01002548",1
"Falkirk and Stirling","S01002549",1
"Falkirk and Stirling","S01002550",1
"Falkirk and Stirling","S01002551",1
"Falkirk and Stirling","S01002552",1
"Falkirk and Stirling","S01002553",1
"Falkirk and Stirling","S01002554",1
"Falkirk and Stirling","S01002555",1
"Falkirk and Stirling","S01002556",1
"Falkirk and Stirling","S01002557",1
"Falkirk and Stirling","S01002558",1
"Falkirk and Stirling","S01002559",1
"Falkirk and Stirling","S01002560",1
"Falkirk and Stirling","S01002561",1
"Falkirk and Stirling","S01002562",1
"Falkirk and Stirling","S01002563",1
"Falkirk and Stirling","S01002564",1
"Falkirk and Stirling","S01002565",1
"Falkirk and Stirling","S01002566",1
"Falkirk and Stirling","S01002567",1
"Falkirk and Stirling","S01002568",1
"Falkirk and Stirling","S01002569",1
"Falkirk and Stirling","S01002570",1
"Falkirk and Stirling","S01002571",1
"Falkirk and Stirling","S01002661",1
"Falkirk and Stirling","S01002665",1
"Falkirk and Stirling","S01002674",1
"Falkirk and Stirling","S01002683",1
"Falkirk and Stirling","S01002708",0.96
"Falkirk and Stirling","S01004973",1
"Falkirk and Stirling","S01004987",1
"Falkirk and Stirling","S01004991",1
"Falkirk and Stirling","S01004999",0.11
"Falkirk and Stirling","S01005140",0.02
"Falkirk and Stirling","S01006072",0.65
"Falkirk and Stirling","S01006074",1
"Falkirk and Stirling","S01006075",1
"Falkirk and Stirling","S01006076",1
"Falkirk and Stirling","S01006077",1
"Falkirk and Stirling","S01006078",1
"Falkirk and Stirling","S01006079",1
"Falkirk and Stirling","S01006080",1
"Falkirk and Stirling","S01006081",0.53
"Falkirk and Stirling","S01006082",1
"Falkirk and Stirling","S01006083",0.97
"Falkirk and Stirling","S01006084",1
"Falkirk and Stirling","S01006085",1
"Falkirk and Stirling","S01006086",1
"Falkirk and Stirling","S01006087",1
"Falkirk and Stirling","S01006088",1
"Falkirk and Stirling","S01006089",1
"Falkirk and Stirling","S01006090",1
"Falkirk and Stirling","S01006091",1
"Falkirk and Stirling","S01006092",1
"Falkirk and Stirling","S01006093",1
"Falkirk and Stirling","S01006094",1
"Falkirk and Stirling","S01006095",1
"Falkirk and Stirling","S01006096",1
"Falkirk and Stirling","S01006097",1
"Falkirk and Stirling","S01006098",1
"Falkirk and Stirling","S01006099",1
"Falkirk and Stirling","S01006100",1
"Falkirk and Stirling","S01006101",1
"Falkirk and Stirling","S01006102",1
"Falkirk and Stirling","S01006103",1
"Falkirk and Stirling","S01006104",1
"Falkirk and Stirling","S01006105",1
"Falkirk and Stirling","S01006106",1
"Falkirk and Stirling","S01006107",1
"Falkirk and Stirling","S01006108",1
"Falkirk and Stirling","S01006109",1
"Falkirk and Stirling","S01006110",1
"Falkirk and Stirling","S01006111",1
"Falkirk and Stirling","S01006112",1
"Falkirk and Stirling","S01006113",1
"Falkirk and Stirling","S01006114",1
"Falkirk and Stirling","S01006115",1
"Falkirk and Stirling","S01006116",1
"Falkirk and Stirling","S01006117",1
"Falkirk and Stirling","S01006118",1
"Falkirk and Stirling","S01006119",1
"Falkirk and Stirling","S01006120",1
"Falkirk and Stirling","S01006121",1
"Falkirk and Stirling","S01006122",1
"Falkirk and Stirling","S01006123",1
"Falkirk and Stirling","S01006124",1
"Falkirk and Stirling","S01006125",1
"Falkirk and Stirling","S01006126",1
"Falkirk and Stirling","S01006127",1
"Falkirk and Stirling","S01006128",1
"Falkirk and Stirling","S01006129",1
"Falkirk and Stirling","S01006130",1
"Falkirk and Stirling","S01006131",1
"Falkirk and Stirling","S01006132",1
"Falkirk and Stirling","S01006133",1
"Falkirk and Stirling","S01006134",1
"Falkirk and Stirling","S01006135",1
"Falkirk and Stirling","S01006136",1
"Falkirk and Stirling","S01006137",1
"Falkirk and Stirling","S01006138",1
"Falkirk and Stirling","S01006139",1
"Falkirk and Stirling","S01006140",1
"Falkirk and Stirling","S01006141",1
"Falkirk and Stirling","S01006142",1
"Falkirk and Stirling","S01006143",1
"Falkirk and Stirling","S01006144",1
"Falkirk and Stirling","S01006145",1
"Falkirk and Stirling","S01006146",1
"Falkirk and Stirling","S01006147",1
"Falkirk and Stirling","S01006148",1
"Falkirk and Stirling","S01006149",1
"Falkirk and Stirling","S01006150",1
"Falkirk and Stirling","S01006151",1
"Falkirk and Stirling","S01006152",1
"Falkirk and Stirling","S01006153",1
"Falkirk and Stirling","S01006154",1
"Falkirk and Stirling","S01006155",1
"Falkirk and Stirling","S01006156",1
"Falkirk and Stirling","S01006157",1
"Falkirk and Stirling","S01006158",1
"Falkirk and Stirling","S01006159",1
"Falkirk and Stirling","S01006160",1
"Falkirk and Stirling","S01006161",1
"Falkirk and Stirling","S01006162",1
"Falkirk and Stirling","S01006163",1
"Falkirk and Stirling","S01006164",1
"Falkirk and Stirling","S01006165",1
"Falkirk and Stirling","S01006166",1
"Falkirk and Stirling","S01006167",1
"Falkirk and Stirling","S01006168",1
"Falkirk and Stirling","S01006169",1
"Falkirk and Stirling","S01006170",1
"Falkirk and Stirling","S01006171",1
"Falkirk and Stirling","S01006172",1
"Falkirk and Stirling","S01006173",1
"Falkirk and Stirling","S01006174",1
"Falkirk and Stirling","S01006175",1
"Falkirk and Stirling","S01006176",1
"Fort William","S01003719",1
"Fort William","S01003720",1
"Fort William","S01003721",1
"Fort William","S01003722",1
"Fort William","S01003723",1
"Fort William","S01003724",1
"Fort William","S01003725",1
"Fort William","S01003726",1
"Fort William","S01003727",1
"Fort William","S01003728",1
"Fort William","S01003729",1
"Fort William","S01003730",1
"Fort William","S01003731",1
"Fort William","S01003732",1
"Fort William","S01003733",1
"Fort William","S01003734",1
"Fort William","S01003735",1
"Fort William","S01003736",1
"Fort William","S01003737",1
"Fort William","S01003738",1
"Fort William","S01003739",1
"Fort William","S01003740",1
"Fort William","S01003741",1
"Fort William","S01003742",1
"Fort William","S01003744",1
"Fort William","S01003745",1
"Fort William","S01003746",1
"Fort William","S01003753",1
"Galashiels and Peebles","S01005365",0.11
"Galashiels and Peebles","S01005383",1
"Galashiels and Peebles","S01005393",0.98
"Galashiels and Peebles","S01005394",1
"Galashiels and Peebles","S01005395",1
"Galashiels and Peebles","S01005396",1
"Galashiels and Peebles","S01005398",1
"Galashiels and Peebles","S01005399",1
"Galashiels and Peebles","S01005400",1
"Galashiels and Peebles","S01005401",1
"Galashiels and Peebles","S01005402",1
"Galashiels and Peebles","S01005403",1
"Galashiels and Peebles","S01005404",1
"Galashiels and Peebles","S01005405",1
"Galashiels and Peebles","S01005406",1
"Galashiels and Peebles","S01005408",1
"Galashiels and Peebles","S01005409",1
"Galashiels and Peebles","S01005410",0.63
"Galashiels and Peebles","S01005412",1
"Galashiels and Peebles","S01005414",1
"Galashiels and Peebles","S01005417",1
"Galashiels and Peebles","S01005418",1
"Galashiels and Peebles","S01005421",1
"Galashiels and Peebles","S01005422",1
"Galashiels and Peebles","S01005424",1
"Galashiels and Peebles","S01005425",1
"Galashiels and Peebles","S01005426",1
"Galashiels and Peebles","S01005427",1
"Galashiels and Peebles","S01005428",1
"Galashiels and Peebles","S01005429",1
"Galashiels and Peebles","S01005430",1
"Galashiels and Peebles","S01005431",1
"Galashiels and Peebles","S01005432",1
"Galashiels and Peebles","S01005433",1
"Galashiels and Peebles","S01005434",1
"Galashiels and Peebles","S01005435",1
"Galashiels and Peebles","S01005436",1
"Galashiels and Peebles","S01005437",1
"Galashiels and Peebles","S01005438",1
"Galashiels and Peebles","S01005439",1
"Galashiels and Peebles","S01005441",1
"Galashiels and Peebles","S01005442",1
"Galashiels and Peebles","S01005443",1
"Galashiels and Peebles","S01005444",1
"Galashiels and Peebles","S01005445",1
"Galashiels and Peebles","S01005446",1
"Galashiels and Peebles","S01005447",1
"Galashiels and Peebles","S01005448",1
"Galashiels and Peebles","S01005449",1
"Galashiels and Peebles","S01005451",1
"Galashiels and Peebles","S01005452",1
"Galashiels and Peebles","S01005454",1
"Galashiels and Peebles","S01005455",1
"Galashiels and Peebles","S01005456",1
"Galashiels and Peebles","S01005457",1
"Galashiels and Peebles","S01005458",1
"Galashiels and Peebles","S01005459",1
"Galashiels and Peebles","S01005460",1
"Galashiels and Peebles","S01005462",0.27
"Galashiels and Peebles","S01005463",1
"Galashiels and Peebles","S01005465",1
"Galashiels and Peebles","S01005466",1
"Galashiels and Peebles","S01005467",1
"Galashiels and Peebles","S01005468",0.28
"Galashiels and Peebles","S01005472",1
"Galashiels and Peebles","S01005473",0.18
"Galashiels and Peebles","S01005475",0.72
"Girvan","S01005522",1
